property_id, seating_type, industry_anzsic4_code, location_zip, clue_small_area, trading_name, x_coordinate, location_address, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address, base_property_id, block_id
"107475","Seats - Indoor","4512",null,"West Melbourne (Residential)","Lao Tuo Jia","144.9554234",null,null,null,"24",24834,"Takeaway Food Services","-37.80718433","2010","39-47 Peel Street","107475","435"
"108046","Seats - Indoor","4511",null,"Southbank","Golden House Chinese Restaurant","144.9612916",null,null,null,"96",24858,"Cafes and Restaurants","-37.82386991","2010","63-85 Queens Bridge Street","108046","808"
"106373","Seats - Outdoor","4511",null,"Melbourne (CBD)","Red Spice Road","144.9614687",null,null,null,"30",24903,"Cafes and Restaurants","-37.8152325","2010","21-27 McKillop Street","106373","44"
"103407","Seats - Outdoor","4511",null,"North Melbourne","Urban Burger","144.9490476",null,null,null,"18",24904,"Cafes and Restaurants","-37.80390823","2010","47 Errol Street","103407","345"
"101204","Seats - Indoor","4511",null,"Melbourne (CBD)","Red Silks Restaurant & Bar","144.9672768",null,null,null,"100",24912,"Cafes and Restaurants","-37.8124312","2010","194-200 Bourke Street","101204","56"
"106228","Seats - Outdoor","4511",null,"Carlton","Villa Romana","144.9671514",null,null,null,"30",24964,"Cafes and Restaurants","-37.80123703","2010","254 Lygon Street","106228","247"
"105727","Seats - Outdoor","4511",null,"Melbourne (CBD)","@ Rice On Lonsdale","144.9564217",null,null,null,"15",24971,"Cafes and Restaurants","-37.81365662","2010","528-538 Lonsdale Street","105727","72"
"105949","Seats - Indoor","4511",null,"Melbourne (CBD)","Piccolocino","144.956774",null,null,null,"22",24982,"Cafes and Restaurants","-37.81695942","2010","538-542 Little Collins Street","105949","42"
"620308","Seats - Indoor","4213",null,"Docklands","Garrards","144.9378299",null,null,null,"55",25010,"Houseware Retailing","-37.81315031","2010","432-446 Docklands Drive","593737","1110"
"110111","Seats - Outdoor","4520",null,"West Melbourne (Residential)","Royal Standard Hotel","144.9542537",null,null,null,"8",25108,"Pubs, Taverns and Bars","-37.80781408","2010","333-337 William Street","110111","437"
"110091","Seats - Indoor","4511",null,"Melbourne (CBD)","Hotel Food Drink","144.9591876",null,null,null,"110",25116,"Cafes and Restaurants","-37.8192157","2010","15-33 William Street","110091","12"
"103101","Seats - Outdoor","4511",null,"Carlton","Cafe Itch","144.969295",null,null,null,"16",25162,"Cafes and Restaurants","-37.79757961","2010","161-169 Elgin Street","103101","216"
"106559","Seats - Indoor","4520",null,"Melbourne (CBD)","Meyers Place Bar","144.9723505",null,null,null,"50",25213,"Pubs, Taverns and Bars","-37.81207814","2010","20 Meyers Place","106559","48"
"579362","Seats - Indoor","4511",null,"Docklands","Mad Duck Cafe","144.9439451",null,null,null,"35",25236,"Cafes and Restaurants","-37.82459352","2010","84-90 Lorimer Street","579362","773"
"106021","Seats - Indoor","4511",null,"Melbourne (CBD)","Biero 525 ","144.9563971",null,null,null,"120",25247,"Cafes and Restaurants","-37.81311232","2010","523-525 Little Lonsdale Street","106021","72"
"110708","Seats - Outdoor","4511",null,"Melbourne (CBD)","Shinssi Hwaro Korean Bbq Restaurant ","144.9560169",null,null,null,"12",25250,"Cafes and Restaurants","-37.8134766","2010","535 Little Lonsdale Street","110707","72"
"108076","Seats - Indoor","4511",null,"Melbourne (CBD)","Nicks Bar","144.9599073",null,null,null,"150",25252,"Cafes and Restaurants","-37.81386746","2010","207-213 Queen Street","108076","63"
"110642","Seats - Outdoor","4511",null,"Port Melbourne","Portside Deli","144.9187862",null,null,null,"8",25272,"Cafes and Restaurants","-37.82221049","2010","3 Central Boulevard","110597","784"
"108069","Seats - Indoor","4520",null,"Melbourne (CBD)","The Turf Bar & Restaurant","144.9605409",null,null,null,"60",25314,"Pubs, Taverns and Bars","-37.81549904","2010","131-141 Queen Street","108069","43"
"104003","Seats - Indoor","4511",null,"Melbourne (CBD)","Queen's Corner Cafe","144.9627098",null,null,null,"30",25323,"Cafes and Restaurants","-37.81858716","2010","2-8 Queen Street","104003","14"
"106291","Seats - Indoor","4511",null,"East Melbourne","Treasury Eats Cafe ","144.9755868",null,null,null,"100",25343,"Cafes and Restaurants","-37.81264492","2010","1 MacArthur Street","109542","652"
"520597","Seats - Indoor","4511",null,"Melbourne (CBD)","Sambal Kampung","144.9658727",null,null,null,"80",25345,"Cafes and Restaurants","-37.81222127","2010","234 Little Bourke Street","520597","66"
"111175","Seats - Indoor","9201",null,"Southbank","Crown Casino","144.9586604",null,null,null,"686",25347,"Casino Operation","-37.82312164","2010","8 Whiteman Street","110477","803"
"106956","Seats - Indoor","4511",null,"Carlton","Arrivederci Restaurant","144.9749221",null,null,null,"60",25348,"Cafes and Restaurants","-37.79568657","2010","191 Nicholson Street","106956","232"
"102109","Seats - Indoor","4511",null,"Melbourne (CBD)","Minx Coffee Bar","144.9543505",null,null,null,"30",25356,"Cafes and Restaurants","-37.81867544","2010","612-624 Collins Street","102109","31"
"103180","Seats - Outdoor","4511",null,"Melbourne (CBD)","Michel's Patisserie","144.9627079",null,null,null,"12",25367,"Cafes and Restaurants","-37.81388737","2010","187-193 Elizabeth Street","103180","54"
"110765","Seats - Indoor","4511",null,"Melbourne (CBD)","Colourful Yunnan Restaurant","144.9638971",null,null,null,"70",25374,"Cafes and Restaurants","-37.81719967","2010","302-308 Flinders Lane","110765","24"
"103419","Seats - Indoor","4511",null,"North Melbourne","Snax Deli","144.9492871",null,null,null,"36",25417,"Cafes and Restaurants","-37.80323404","2010","81 Errol Street","103419","345"
"103978","Seats - Indoor","4512",null,"Docklands","Baraonda ","144.9536422",null,null,null,"9",25440,"Takeaway Food Services","-37.82253633","2010","18-38 Siddeley Street","111287","131"
"105460","Seats - Indoor","4512",null,"Melbourne (CBD)","Atrium 485","144.9549514",null,null,null,"32",25445,"Takeaway Food Services","-37.81275166","2010","479-495 La Trobe Street","105460","82"
"105752","Seats - Indoor","4511",null,"Melbourne (CBD)","The J Walk Cafe","144.967574",null,null,null,"80",25452,"Cafes and Restaurants","-37.81012652","2010","150 Lonsdale Street","110709","77"
"104053","Seats - Outdoor","4511",null,"West Melbourne (Industrial)","Randos Snack Bar","144.9231563",null,null,null,"51",25498,"Cafes and Restaurants","-37.80663448","2010","476-602 Footscray Road","104053","1006"
"511124","Seats - Outdoor","4511",null,"Carlton","Red Rock Pizza Bar & Restaurant","144.9683841",null,null,null,"8",25520,"Cafes and Restaurants","-37.79752965","2010","183 Elgin Street","511124","217"
"103321","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Duomo","144.9642275",null,null,null,"29",25528,"Cafes and Restaurants","-37.81553526","2010","96-102 Elizabeth Street","103321","35"
"108093","Seats - Indoor","4511",null,"Melbourne (CBD)","Don Too","144.9596748",null,null,null,"40",25540,"Cafes and Restaurants","-37.81181165","2010","330-344 Little Lonsdale Street","108093","84"
"109412","Seats - Indoor","4511",null,"Melbourne (CBD)","Sushi Sushi","144.9662156",null,null,null,"28",25543,"Cafes and Restaurants","-37.8141284","2010","148 Swanston Street","109412","46"
"105949","Seats - Outdoor","4512",null,"Melbourne (CBD)","The Gourmet Gulp","144.956774",null,null,null,"8",25585,"Takeaway Food Services","-37.81695942","2010","538-542 Little Collins Street","105949","42"
"104011","Seats - Indoor","4511",null,"Melbourne (CBD)","II Tempo","144.9659973",null,null,null,"50",25604,"Cafes and Restaurants","-37.81752037","2010","250-254 Flinders Street","104011","15"
"102504","Seats - Indoor","4511",null,"South Yarra","Bacash","144.9819451",null,null,null,"100",25616,"Cafes and Restaurants","-37.83430009","2010","175-177 Domain Road","102504","861"
"602997","Seats - Indoor","4511",null,"Melbourne (CBD)","Urban Deli","144.9701092",null,null,null,"100",25620,"Cafes and Restaurants","-37.81281453","2010","113-149 Exhibition Street","103597","47"
"101226","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bottega Restaurant","144.9710074",null,null,null,"12",25627,"Cafes and Restaurants","-37.81168307","2010","72-74 Bourke Street","101226","58"
"101110","Seats - Indoor","4511",null,"Melbourne (CBD)","Twentyseconds Cafe","144.9719053",null,null,null,"44",25633,"Cafes and Restaurants","-37.8119837","2010","45-49 Bourke Street","101110","48"
"109359","Seats - Indoor","4512",null,"Carlton","Souvlaki Hut","144.965164",null,null,null,"10",25664,"Takeaway Food Services","-37.79780844","2010","768-804 Swanston Street","109359","204"
"578325","Seats - Outdoor","4511",null,"Melbourne (CBD)","Arintji","144.9699175",null,null,null,"100",25674,"Cafes and Restaurants","-37.81784465","2010","2 Swanston Street","573333","6"
"105855","Seats - Indoor","4511",null,"Melbourne (CBD)","Eighth Spice","144.9590443",null,null,null,"80",25717,"Cafes and Restaurants","-37.81456798","2010","459-475 Little Bourke Street","105855","53"
"604124","Seats - Outdoor","4511",null,"Docklands","Degani Bakery Cafe @ 818 Bourke","144.943969",null,null,null,"28",25733,"Cafes and Restaurants","-37.81927362","2010","816-828 Bourke Street","604124","1108"
"110747","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe 501","144.9618657",null,null,null,"40",25743,"Cafes and Restaurants","-37.80689662","2010","499-511 Swanston Street","110747","115"
"105454","Seats - Outdoor","4512",null,"Melbourne (CBD)","Olivers Cafe","144.9596443",null,null,null,"4",25748,"Takeaway Food Services","-37.81107017","2010","333-335 La Trobe Street","105454","84"
"111305","Seats - Outdoor","4511",null,"Carlton","Queens Cafe","144.9642948",null,null,null,"8",25767,"Cafes and Restaurants","-37.80444614","2010","138 Queensberry Street","111305","255"
"108977","Seats - Outdoor","4511",null,"Melbourne (CBD)","Verge Restuarant","144.9741019",null,null,null,"12",25775,"Cafes and Restaurants","-37.81454561","2010","25-31 Spring Street","108977","18"
"105929","Seats - Outdoor","4512",null,"Melbourne (CBD)","La Baguette","144.9632938",null,null,null,"10",25791,"Takeaway Food Services","-37.81554941","2010","335-349 Little Collins Street","105929","34"
"106432","Seats - Indoor","4511",null,"Melbourne (CBD)","Korea Palace","144.9693353",null,null,null,"88",25804,"Cafes and Restaurants","-37.81160745","2010","26-28 Market Lane","106432","57"
"105960","Seats - Indoor","4512",null,"Melbourne (CBD)","Bag a Baguette","144.9640121",null,null,null,"2",25818,"Takeaway Food Services","-37.81488174","2010","318-322 Little Collins Street","105960","45"
"109652","Seats - Outdoor","4511",null,"East Melbourne","Hudsons Coffee Freemasons","144.9819236",null,null,null,"4",25835,"Cafes and Restaurants","-37.80961024","2010","320 Victoria Parade","109653","620"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Cho Gao","144.9630189",null,null,null,"465",25838,"Cafes and Restaurants","-37.81073331","2010","183-265 La Trobe Street","105746","85"
"106017","Seats - Indoor","4511",null,"Melbourne (CBD)","From Italy with Love","144.9603411",null,null,null,"20",25867,"Cafes and Restaurants","-37.81187439","2010","391-393 Little Lonsdale Street","106017","74"
"504545","Seats - Indoor","4511",null,"Melbourne (CBD)","Red Pepper Indian Restaurant","144.9724607",null,null,null,"50",25869,"Cafes and Restaurants","-37.81126209","2010","14 Bourke Street","504545","58"
"604124","Seats - Outdoor","4511",null,"Docklands","Squires Loft Dockland","144.943969",null,null,null,"28",25919,"Cafes and Restaurants","-37.81927362","2010","816-828 Bourke Street","604124","1108"
"103618","Seats - Indoor","4512",null,"Melbourne (CBD)","Club Sandwich bar","144.9699756",null,null,null,"4",25924,"Takeaway Food Services","-37.80941489","2010","242-284 Exhibition Street","103618","78"
"103953","Seats - Indoor","4511",null,"Melbourne (CBD)","Friends Cafe ","144.9627445",null,null,null,"53",25945,"Cafes and Restaurants","-37.81786011","2010","353-355 Flinders Lane","103953","14"
"601810","Seats - Indoor","4511",null,"Docklands","James Squire Brewhouse","144.9390269",null,null,null,"106",25951,"Cafes and Restaurants","-37.81517782","2010","439-441 Docklands Drive","593728","1109"
"109996","Seats - Indoor","4511",null,"East Melbourne","Laurent - Boulangerie Patisserie","144.9848341",null,null,null,"51",25960,"Cafes and Restaurants","-37.81608793","2010","1-9 Powlett Street","109996","618"
"105928","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe E Biscotti","144.9642254",null,null,null,"15",25980,"Cafes and Restaurants","-37.81528948","2010","317-321 Little Collins Street","105928","35"
"109006","Seats - Indoor","4511",null,"West Melbourne (Residential)","Li Li's Restaurant","144.9492303",null,null,null,"40",26015,"Cafes and Restaurants","-37.80841835","2010","71-73 Stanley Street","109006","431"
"107956","Seats - Indoor","4512",null,"North Melbourne","Queensberry Lunch Bar","144.944795",null,null,null,"4",26019,"Takeaway Food Services","-37.80234575","2010","680-684 Queensberry Street","107956","334"
"108582","Seats - Indoor","4400",null,"Melbourne (CBD)","Mantra On Russell ","144.9679947",null,null,null,"80",26022,"Accommodation","-37.81132789","2010","210-222 Russell Street","108582","67"
"101788","Seats - Indoor","4512",null,"Melbourne (CBD)","Cafe Vicolino","144.9654744",null,null,null,"18",26023,"Takeaway Food Services","-37.81664468","2010","258-260 Flinders Lane","101788","25"
"103908","Seats - Indoor","4511",null,"Parkville","Express Deli","144.9501914",null,null,null,"60",26029,"Cafes and Restaurants","-37.79382016","2010","50-52 Flemington Road","103908","931"
"103327","Seats - Indoor","4511",null,"Melbourne (CBD)","KFC","144.9648816",null,null,null,"61",26087,"Cafes and Restaurants","-37.81729894","2010","28-32 Elizabeth Street","103327","15"
"102117","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafenatics","144.9574732",null,null,null,"47",26090,"Cafes and Restaurants","-37.81753383","2010","500-514 Collins Street","102117","32"
"106023","Seats - Indoor","4511",null,"Melbourne (CBD)","Corean House","144.9555653",null,null,null,"65",26094,"Cafes and Restaurants","-37.81329521","2010","551-555 Little Lonsdale Street","106023","72"
"105712","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Dominoes","144.9566434",null,null,null,"98",26095,"Cafes and Restaurants","-37.81427826","2010","525-539 Lonsdale Street","105712","62"
"110377","Seats - Indoor","4511",null,"Southbank","McDonald's","144.9578749",null,null,null,"50",26108,"Cafes and Restaurants","-37.82832676","2010","305-331 City Road","110377","731"
"107536","Seats - Indoor","8101",null,"North Melbourne","Schon Cafe Restaurant & Function Venue ","144.9565711",null,null,null,"40",26110,"Technical and Vocational Education and Training","-37.80550616","2010","112 Peel Street","107536","360"
"107874","Seats - Outdoor","4511",null,"Carlton","Red Capsicum","144.9600381",null,null,null,"12",26121,"Cafes and Restaurants","-37.8044181","2010","255-259 Queensberry Street","107874","262"
"573327","Seats - Outdoor","4511",null,"Docklands","Vic Harbour Kitchen & Bar","144.9406594",null,null,null,"90",26122,"Cafes and Restaurants","-37.8149263","2010","37-43 Caravel Lane","573327","1109"
"102172","Seats - Indoor","4511",null,"Melbourne (CBD)","Egon's Conditorei Cafe and Bakery","144.9732575",null,null,null,"30",26130,"Cafes and Restaurants","-37.81314231","2010","8 Collins Street","102172","38"
"103954","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafenatics on Flinders","144.961389",null,null,null,"39",26141,"Cafes and Restaurants","-37.81825094","2010","381-387 Flinders Lane","103954","13"
"110606","Seats - Outdoor","4511",null,"Southbank","Red Emperor","144.9662623",null,null,null,"12",26165,"Cafes and Restaurants","-37.82066923","2010","3 Southgate Avenue","110380","753"
"105852","Seats - Indoor","4511",null,"Melbourne (CBD)","The Apartment Restaurant Club Lounge","144.9610348",null,null,null,"100",26213,"Cafes and Restaurants","-37.81403196","2010","401-405 Little Bourke Street","105852","54"
"100355","Seats - Indoor","4511",null,"East Melbourne","Le Gourmet Restaurant","144.9791009",null,null,null,"80",26217,"Cafes and Restaurants","-37.80957791","2010","364-366 Albert Street","100355","621"
"106437","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Kingdom","144.9608186",null,null,null,"12",26231,"Cafes and Restaurants","-37.81804618","2010","42-52 Market Street","106437","23"
"600431","Seats - Outdoor","4511",null,"Port Melbourne","The Heist Cafe Bar ","144.9309535",null,null,null,"24",26244,"Cafes and Restaurants","-37.82210926","2010","816 Lorimer Street","600431","774"
"109436","Seats - Outdoor","4520",null,"Melbourne (CBD)","Section 8 Bar Pty Ltd","144.9653899",null,null,null,"40",26260,"Pubs, Taverns and Bars","-37.81176167","2010","27-29 Tattersalls Lane","109436","66"
"108079","Seats - Indoor","4511",null,"Melbourne (CBD)","Ho's Cafe  ","144.9597543",null,null,null,"30",26264,"Cafes and Restaurants","-37.81355361","2010","221-231 Queen Street","108079","63"
"104669","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Max","144.9612623",null,null,null,"90",26273,"Cafes and Restaurants","-37.81339488","2010","54-58 Hardware Lane","104669","64"
